,index,db,loc,filename,type,label,set_type,GT
4025,4025,GastroVision,GastroVision\labeled-images\Accessory tools,69b360f1-cdde-47ba-857d-64bce4113ec2.png,labeled,Accessory tools,Train,1
4026,4026,GastroVision,GastroVision\labeled-images\Accessory tools,b2ea57cd-9e61-4533-90d6-00d8fc4dbec9.png,labeled,Accessory tools,Train,1
4027,4027,GastroVision,GastroVision\labeled-images\Accessory tools,e90b49f1-0b35-4acc-8c14-12ef3dbcc8f7.png,labeled,Accessory tools,Train,1
4028,4028,GastroVision,GastroVision\labeled-images\Accessory tools,cdbdae49-4fbe-4642-8eff-92a813a49ae0.png,labeled,Accessory tools,Validation,1
4029,4029,GastroVision,GastroVision\labeled-images\Accessory tools,303c843c-d375-4c95-a4d4-1cc1078c5e0c.png,labeled,Accessory tools,Train,1
4030,4030,GastroVision,GastroVision\labeled-images\Accessory tools,bd941f4e-d31e-4a13-8c28-29426b2f6299.png,labeled,Accessory tools,Validation,1
4031,4031,GastroVision,GastroVision\labeled-images\Accessory tools,2759d746-7ac6-423b-87f8-90a83e7c8b96.png,labeled,Accessory tools,Validation,1
4032,4032,GastroVision,GastroVision\labeled-images\Accessory tools,e74b1246-2bb7-4420-99a7-15226087a2d3.png,labeled,Accessory tools,Train,1
4033,4033,GastroVision,GastroVision\labeled-images\Accessory tools,abe6751e-7f7a-4402-8877-7ea434914420.png,labeled,Accessory tools,Validation,1
4034,4034,GastroVision,GastroVision\labeled-images\Accessory tools,2617fa12-6b37-41f6-9211-76977f726031.png,labeled,Accessory tools,Validation,1
4035,4035,GastroVision,GastroVision\labeled-images\Accessory tools,0d19ed78-1e80-4413-abd1-9ca486cc7cec.png,labeled,Accessory tools,Train,1
4036,4036,GastroVision,GastroVision\labeled-images\Accessory tools,df3d8bcd-de07-41da-a5ae-9cf83e2f04a3.png,labeled,Accessory tools,Train,1
4037,4037,GastroVision,GastroVision\labeled-images\Accessory tools,dded7fc5-a847-41a2-b3e8-4850fcf635d5.png,labeled,Accessory tools,Train,1
4038,4038,GastroVision,GastroVision\labeled-images\Accessory tools,6dea4230-b7fd-4095-a19b-fd04d1c5a678.png,labeled,Accessory tools,Validation,1
4039,4039,GastroVision,GastroVision\labeled-images\Accessory tools,805616ec-64a4-4979-8dd8-e56b9aebf1d3.png,labeled,Accessory tools,Train,1
4040,4040,GastroVision,GastroVision\labeled-images\Accessory tools,7c69dc6b-625e-4cca-912a-d1eee7869591.png,labeled,Accessory tools,Train,1
4041,4041,GastroVision,GastroVision\labeled-images\Accessory tools,2fa2c7e8-a16d-4bf4-b076-ee128b1d0119.png,labeled,Accessory tools,Validation,1
4042,4042,GastroVision,GastroVision\labeled-images\Accessory tools,223ee9e2-4192-4cca-a8f2-6f304fd2e220.png,labeled,Accessory tools,Train,1
4043,4043,GastroVision,GastroVision\labeled-images\Accessory tools,b979787b-7b59-4495-bd5e-a441242ab16f.png,labeled,Accessory tools,Validation,1
4044,4044,GastroVision,GastroVision\labeled-images\Accessory tools,76b35ab3-3930-4ed2-8d86-dc5b8844f326.png,labeled,Accessory tools,Train,1
4045,4045,GastroVision,GastroVision\labeled-images\Accessory tools,1fd40b79-6f96-48f9-b96d-72df8a0e8216.png,labeled,Accessory tools,Train,1
4046,4046,GastroVision,GastroVision\labeled-images\Accessory tools,731c29a3-edb1-4185-9e5e-31e5c3cff5ca.png,labeled,Accessory tools,Test,1
4047,4047,GastroVision,GastroVision\labeled-images\Accessory tools,dbe9d611-90b1-4f2c-85c4-a78ab7a029dd.png,labeled,Accessory tools,Test,1
4048,4048,GastroVision,GastroVision\labeled-images\Accessory tools,7c7396b6-fd95-4cde-8f69-5c76edcbfa3a.png,labeled,Accessory tools,Test,1
4049,4049,GastroVision,GastroVision\labeled-images\Accessory tools,7846a031-f831-428c-bfb7-76ed8173bd60.png,labeled,Accessory tools,Test,1
4050,4050,GastroVision,GastroVision\labeled-images\Accessory tools,8fcd2c61-49c1-45a9-9a95-18f26c205aac.png,labeled,Accessory tools,Train,1
4051,4051,GastroVision,GastroVision\labeled-images\Accessory tools,f724dc5d-4c98-4d89-a87d-8688292d151d.png,labeled,Accessory tools,Test,1
4052,4052,GastroVision,GastroVision\labeled-images\Accessory tools,8fa1760d-7c4f-4dbd-8fad-1b7029d21d27.png,labeled,Accessory tools,Train,1
4053,4053,GastroVision,GastroVision\labeled-images\Accessory tools,fa4b0567-5908-4012-83c9-8ebbe8244916.png,labeled,Accessory tools,Train,1
4054,4054,GastroVision,GastroVision\labeled-images\Accessory tools,75e658a7-0cfe-4acd-ba17-ecc43f63b8ea.png,labeled,Accessory tools,Train,1
4055,4055,GastroVision,GastroVision\labeled-images\Accessory tools,fdf8e370-8915-4c0d-bb8d-c23b950c8893.png,labeled,Accessory tools,Train,1
4056,4056,GastroVision,GastroVision\labeled-images\Accessory tools,c7ca65f6-fdff-4560-96c3-694650a28053.png,labeled,Accessory tools,Test,1
4057,4057,GastroVision,GastroVision\labeled-images\Accessory tools,78cb703f-9b8b-42d0-9fc2-3d4aaa8d4ba4.png,labeled,Accessory tools,Train,1
4058,4058,GastroVision,GastroVision\labeled-images\Accessory tools,cfdac76a-f298-40f4-9fbf-5c5071dc5936.png,labeled,Accessory tools,Validation,1
4059,4059,GastroVision,GastroVision\labeled-images\Accessory tools,9d1b6ba8-117d-4914-ada9-5a3523d5cb20.png,labeled,Accessory tools,Train,1
4060,4060,GastroVision,GastroVision\labeled-images\Accessory tools,cdc9b11a-2b60-4f46-96f1-0e98f061be2e.png,labeled,Accessory tools,Train,1
4061,4061,GastroVision,GastroVision\labeled-images\Accessory tools,aea5a249-8b55-49b6-9b49-06febd574ba4.png,labeled,Accessory tools,Validation,1
4062,4062,GastroVision,GastroVision\labeled-images\Accessory tools,b0ba4b74-5020-4edd-9663-a8cf5e5531e8.png,labeled,Accessory tools,Train,1
4063,4063,GastroVision,GastroVision\labeled-images\Accessory tools,de7eecd8-202e-4277-a294-be7691c4bbba.png,labeled,Accessory tools,Validation,1
4064,4064,GastroVision,GastroVision\labeled-images\Accessory tools,ec0eb55c-d3e3-4bf2-a2a7-499d0a6c49e3.png,labeled,Accessory tools,Validation,1
4065,4065,GastroVision,GastroVision\labeled-images\Accessory tools,dd5d4b72-e5ec-4800-9990-7dd9a23f4f28.png,labeled,Accessory tools,Validation,1
4066,4066,GastroVision,GastroVision\labeled-images\Accessory tools,69b999ac-07b2-499a-96f5-804d4994a152.png,labeled,Accessory tools,Train,1
4067,4067,GastroVision,GastroVision\labeled-images\Accessory tools,67f3e526-9eaf-4234-a7c9-79be4beba7b7.png,labeled,Accessory tools,Test,1
4068,4068,GastroVision,GastroVision\labeled-images\Accessory tools,06646cee-70c2-44d0-b404-a950334dbf25.png,labeled,Accessory tools,Validation,1
4069,4069,GastroVision,GastroVision\labeled-images\Accessory tools,60303ecc-3e2f-4a13-90f0-3cf28efd115c.png,labeled,Accessory tools,Train,1
4070,4070,GastroVision,GastroVision\labeled-images\Accessory tools,a03ed9b4-5e0b-4b6f-a358-3a86a8ece113.png,labeled,Accessory tools,Train,1
4071,4071,GastroVision,GastroVision\labeled-images\Accessory tools,9c7fc5ff-2121-4e86-b6e3-2db0b5f10a93.png,labeled,Accessory tools,Validation,1
4072,4072,GastroVision,GastroVision\labeled-images\Accessory tools,ckda1spnc000q3a5srfxlvwce.png,labeled,Accessory tools,Train,1
4073,4073,GastroVision,GastroVision\labeled-images\Accessory tools,9b962766-b035-433a-8462-0c70770a02f0.png,labeled,Accessory tools,Test,1
4074,4074,GastroVision,GastroVision\labeled-images\Accessory tools,c0d26b0e-d0d2-4bbc-a1b1-ff2ff6ca72d0.png,labeled,Accessory tools,Train,1
4075,4075,GastroVision,GastroVision\labeled-images\Accessory tools,5b030dc0-087f-49eb-928c-a56be2c88a32.png,labeled,Accessory tools,Train,1
4076,4076,GastroVision,GastroVision\labeled-images\Accessory tools,9169634c-3d9b-45fe-a796-41421543cdbf.png,labeled,Accessory tools,Train,1
4077,4077,GastroVision,GastroVision\labeled-images\Accessory tools,eb6b3ce4-3f78-47cf-b7a9-2e34f8a18ebb.png,labeled,Accessory tools,Train,1
4078,4078,GastroVision,GastroVision\labeled-images\Accessory tools,78cdc8fb-6508-45a0-906d-83eb605e10f2.png,labeled,Accessory tools,Train,1
4079,4079,GastroVision,GastroVision\labeled-images\Accessory tools,0fd57d59-91df-4155-91c0-b3b66cea291a.png,labeled,Accessory tools,Train,1
4080,4080,GastroVision,GastroVision\labeled-images\Accessory tools,ea3a1e28-02b3-4f33-b31c-3aca70f7c04d.png,labeled,Accessory tools,Test,1
4081,4081,GastroVision,GastroVision\labeled-images\Accessory tools,b0f6f6af-53e4-429c-bb9b-cb4c4b4775f4.png,labeled,Accessory tools,Test,1
4082,4082,GastroVision,GastroVision\labeled-images\Accessory tools,0f16cb1d-5847-409b-83e1-6c80f320e391.png,labeled,Accessory tools,Train,1
4083,4083,GastroVision,GastroVision\labeled-images\Accessory tools,926c554f-19fc-43ac-bd14-60e3e0fd7fb7.png,labeled,Accessory tools,Train,1
4084,4084,GastroVision,GastroVision\labeled-images\Accessory tools,7e001b77-0c0c-4912-a694-07bd1943bf9f.png,labeled,Accessory tools,Test,1
4085,4085,GastroVision,GastroVision\labeled-images\Accessory tools,b5d59238-0626-44d2-8a63-25e9d989714d.png,labeled,Accessory tools,Validation,1
4086,4086,GastroVision,GastroVision\labeled-images\Accessory tools,e3086272-c857-4466-bf6d-996815cfd4e8.png,labeled,Accessory tools,Train,1
4087,4087,GastroVision,GastroVision\labeled-images\Accessory tools,776f56d2-fd93-4e04-b1c6-94a3d6f7b38b.png,labeled,Accessory tools,Validation,1
4088,4088,GastroVision,GastroVision\labeled-images\Accessory tools,fa54bc84-1fac-4df9-b80e-08efd1f37169.png,labeled,Accessory tools,Test,1
4089,4089,GastroVision,GastroVision\labeled-images\Accessory tools,b6597f51-8146-401d-870a-b3289b134904.png,labeled,Accessory tools,Train,1
4090,4090,GastroVision,GastroVision\labeled-images\Accessory tools,33223284-2571-41cb-9b49-9d7d33858deb.png,labeled,Accessory tools,Validation,1
4091,4091,GastroVision,GastroVision\labeled-images\Accessory tools,670477a0-2d03-490f-af87-f755838075e3.png,labeled,Accessory tools,Validation,1
4092,4092,GastroVision,GastroVision\labeled-images\Accessory tools,0a0f4bda-dcad-4310-b8a1-622816e6b442.png,labeled,Accessory tools,Train,1
4093,4093,GastroVision,GastroVision\labeled-images\Accessory tools,c6169e0f-d85b-4eda-8103-587a83a9f17a.png,labeled,Accessory tools,Test,1
4094,4094,GastroVision,GastroVision\labeled-images\Accessory tools,a536252a-ee0a-4b89-aa3b-fffdfa27c877.png,labeled,Accessory tools,Train,1
4095,4095,GastroVision,GastroVision\labeled-images\Accessory tools,9a7b4085-7a49-4d92-93e5-482fd341b5b6.png,labeled,Accessory tools,Train,1
4096,4096,GastroVision,GastroVision\labeled-images\Accessory tools,70dbc4f2-d242-4d1a-8415-b207b9f404eb.png,labeled,Accessory tools,Validation,1
4097,4097,GastroVision,GastroVision\labeled-images\Accessory tools,aae711e6-bd00-4a55-b213-4ba39eba2ac5.png,labeled,Accessory tools,Test,1
4098,4098,GastroVision,GastroVision\labeled-images\Accessory tools,d28bfa6f-8346-4eb4-af35-afb7800c2b50.png,labeled,Accessory tools,Train,1
4099,4099,GastroVision,GastroVision\labeled-images\Accessory tools,a5eb2d04-914c-4231-9771-60e88f3e2963.png,labeled,Accessory tools,Train,1
4100,4100,GastroVision,GastroVision\labeled-images\Accessory tools,1ad11a4d-2287-45a8-8856-7a2aa559b460.png,labeled,Accessory tools,Train,1
4101,4101,GastroVision,GastroVision\labeled-images\Accessory tools,cb27b17d-4874-4472-91fd-a712cc14ff18.png,labeled,Accessory tools,Train,1
4102,4102,GastroVision,GastroVision\labeled-images\Accessory tools,114ad238-3d9e-44ee-9396-e736c7e754d8.png,labeled,Accessory tools,Validation,1
4103,4103,GastroVision,GastroVision\labeled-images\Accessory tools,ed64c76c-0b9d-498f-a96f-94ea16e4ac95.png,labeled,Accessory tools,Validation,1
4104,4104,GastroVision,GastroVision\labeled-images\Accessory tools,60f5f709-3034-4152-8b8b-f20dbd15a3db.png,labeled,Accessory tools,Validation,1
4105,4105,GastroVision,GastroVision\labeled-images\Accessory tools,c97fbc17-d5f2-4610-8b69-369c32e39182.png,labeled,Accessory tools,Validation,1
4106,4106,GastroVision,GastroVision\labeled-images\Accessory tools,e9129798-9b80-40bf-b176-9e89d868fef8.png,labeled,Accessory tools,Train,1
4107,4107,GastroVision,GastroVision\labeled-images\Accessory tools,ed289dbc-2553-40d6-8e48-0bd9434369f6.png,labeled,Accessory tools,Validation,1
4108,4108,GastroVision,GastroVision\labeled-images\Accessory tools,ckcblj30z1ei40y7m1w963ryj.png,labeled,Accessory tools,Train,1
4109,4109,GastroVision,GastroVision\labeled-images\Accessory tools,5237a073-c765-4717-9260-a6ca8bbc4ed3.png,labeled,Accessory tools,Test,1
4110,4110,GastroVision,GastroVision\labeled-images\Accessory tools,2e270c9f-06e0-4900-b910-e65a7e26bddd.png,labeled,Accessory tools,Test,1
4111,4111,GastroVision,GastroVision\labeled-images\Accessory tools,938fc9ab-f11b-41ab-bc31-1db69e14380c.png,labeled,Accessory tools,Validation,1
4112,4112,GastroVision,GastroVision\labeled-images\Accessory tools,91121182-3766-4e4e-8ded-d7239b20639e.png,labeled,Accessory tools,Train,1
4113,4113,GastroVision,GastroVision\labeled-images\Accessory tools,ddd0c88b-7c42-4067-9437-50f18926b056.png,labeled,Accessory tools,Validation,1
4114,4114,GastroVision,GastroVision\labeled-images\Accessory tools,ece8971d-da35-4add-9310-aa9aafc70c8f.png,labeled,Accessory tools,Train,1
4115,4115,GastroVision,GastroVision\labeled-images\Accessory tools,e831e749-2fa9-4c94-8950-f09861000647.png,labeled,Accessory tools,Train,1
4116,4116,GastroVision,GastroVision\labeled-images\Accessory tools,eb4cfdff-9326-4155-81f5-c9f6c6250ac2.png,labeled,Accessory tools,Validation,1
4117,4117,GastroVision,GastroVision\labeled-images\Accessory tools,ac84c981-0e2c-4ecc-9728-6d2285c83039.png,labeled,Accessory tools,Train,1
4118,4118,GastroVision,GastroVision\labeled-images\Accessory tools,37ee0a2e-2cce-4317-9302-61b5c5d61163.png,labeled,Accessory tools,Train,1
4119,4119,GastroVision,GastroVision\labeled-images\Accessory tools,efd336cd-aa81-4a31-894f-600c5d7360fc.png,labeled,Accessory tools,Train,1
4120,4120,GastroVision,GastroVision\labeled-images\Accessory tools,2b81aae2-4b5a-4340-9ddb-5aea9d27c660.png,labeled,Accessory tools,Test,1
4121,4121,GastroVision,GastroVision\labeled-images\Accessory tools,a577a9f7-8ca1-43d8-98d8-a314c244ccd1.png,labeled,Accessory tools,Train,1
4122,4122,GastroVision,GastroVision\labeled-images\Accessory tools,646dc74c-ec07-4ac0-84d7-6e603c603114.png,labeled,Accessory tools,Train,1
4123,4123,GastroVision,GastroVision\labeled-images\Accessory tools,ff08c2f2-ac8e-4967-a25a-8e77a375cd52.png,labeled,Accessory tools,Train,1
4124,4124,GastroVision,GastroVision\labeled-images\Accessory tools,07993f55-4f87-41c8-bba8-22b783c4ba9e.png,labeled,Accessory tools,Test,1
4125,4125,GastroVision,GastroVision\labeled-images\Accessory tools,895df61c-5603-4b8c-b43f-465ea5450271.png,labeled,Accessory tools,Train,1
4126,4126,GastroVision,GastroVision\labeled-images\Accessory tools,c6b00ade-dd01-4113-b446-5d6cf33406f1.png,labeled,Accessory tools,Train,1
4127,4127,GastroVision,GastroVision\labeled-images\Accessory tools,bd27868c-016c-46c6-923e-3571868aed55.png,labeled,Accessory tools,Test,1
4128,4128,GastroVision,GastroVision\labeled-images\Accessory tools,9a5a91f0-701e-4018-a0f2-628b0ef50264.png,labeled,Accessory tools,Train,1
4129,4129,GastroVision,GastroVision\labeled-images\Accessory tools,e3505a1d-ac96-4c92-bdc0-d12abc84ae58.png,labeled,Accessory tools,Train,1
4130,4130,GastroVision,GastroVision\labeled-images\Accessory tools,815072ee-b493-4200-a318-353a7c13f13a.png,labeled,Accessory tools,Train,1
4131,4131,GastroVision,GastroVision\labeled-images\Accessory tools,5b96f4b6-3398-433d-85db-5ab5b029f789.png,labeled,Accessory tools,Validation,1
4132,4132,GastroVision,GastroVision\labeled-images\Accessory tools,301d6ef7-4b85-4e78-b264-69334bc78521.png,labeled,Accessory tools,Test,1
4133,4133,GastroVision,GastroVision\labeled-images\Accessory tools,96141454-61d8-4228-b949-2ea36d429c7b.png,labeled,Accessory tools,Train,1
4134,4134,GastroVision,GastroVision\labeled-images\Accessory tools,eee4a0bb-24a5-48eb-8161-ace5fde50cb5.png,labeled,Accessory tools,Train,1
4135,4135,GastroVision,GastroVision\labeled-images\Accessory tools,d91df480-eed5-40a4-8784-13dd4b1d772e.png,labeled,Accessory tools,Test,1
4136,4136,GastroVision,GastroVision\labeled-images\Accessory tools,e74a38eb-4763-4a07-926d-c4105fe5e4b2.png,labeled,Accessory tools,Train,1
4137,4137,GastroVision,GastroVision\labeled-images\Accessory tools,9869d712-bfd7-42e0-9a77-64bb39cc1617.png,labeled,Accessory tools,Train,1
4138,4138,GastroVision,GastroVision\labeled-images\Accessory tools,aa3c6ba5-0ebb-4680-b876-5609bad48fc3.png,labeled,Accessory tools,Test,1
4139,4139,GastroVision,GastroVision\labeled-images\Accessory tools,32ccb616-5e19-462c-9471-8d3df5cdc378.png,labeled,Accessory tools,Train,1
4140,4140,GastroVision,GastroVision\labeled-images\Accessory tools,da2087e4-7a05-466f-9104-70e24f69ccdf.png,labeled,Accessory tools,Train,1
4141,4141,GastroVision,GastroVision\labeled-images\Accessory tools,aaaef9da-3123-49c9-8c46-c95799d16c7e.png,labeled,Accessory tools,Train,1
4142,4142,GastroVision,GastroVision\labeled-images\Accessory tools,628a18dd-4a52-4d57-9997-aff1eb09f3be.png,labeled,Accessory tools,Validation,1
4143,4143,GastroVision,GastroVision\labeled-images\Accessory tools,a85296de-ec36-4d37-aba5-98de7c007535.png,labeled,Accessory tools,Train,1
4144,4144,GastroVision,GastroVision\labeled-images\Accessory tools,2bb97be5-5288-46c6-85d2-d34787c6ef0e.png,labeled,Accessory tools,Validation,1
4145,4145,GastroVision,GastroVision\labeled-images\Accessory tools,008838c1-46b7-472a-98e5-8195e2cd3b33.png,labeled,Accessory tools,Train,1
4146,4146,GastroVision,GastroVision\labeled-images\Accessory tools,6f57f195-eeb5-4c29-a7e7-a491c736498b.png,labeled,Accessory tools,Test,1
4147,4147,GastroVision,GastroVision\labeled-images\Accessory tools,51314a80-0044-4b10-b265-db908cd4308d.png,labeled,Accessory tools,Train,1
4148,4148,GastroVision,GastroVision\labeled-images\Accessory tools,ff3ebd9e-eb8d-4cae-98c5-546cc159b803.png,labeled,Accessory tools,Validation,1
4149,4149,GastroVision,GastroVision\labeled-images\Accessory tools,5756fdcf-b632-49bc-ad43-83fa171665d1.png,labeled,Accessory tools,Train,1
4150,4150,GastroVision,GastroVision\labeled-images\Accessory tools,67acbf0a-ea13-4b2d-852c-2a9bb3df6f17.png,labeled,Accessory tools,Train,1
4151,4151,GastroVision,GastroVision\labeled-images\Accessory tools,615343fa-0bcc-40f1-8d37-98a4aeeec1d9.png,labeled,Accessory tools,Validation,1
4152,4152,GastroVision,GastroVision\labeled-images\Accessory tools,75431f41-fcfa-401f-acd4-9bc04ff2f067.png,labeled,Accessory tools,Test,1
4153,4153,GastroVision,GastroVision\labeled-images\Accessory tools,7642474c-2855-4341-9040-50640d8313d4.png,labeled,Accessory tools,Train,1
4154,4154,GastroVision,GastroVision\labeled-images\Accessory tools,e80e70c5-a1b1-4b84-833b-afd1c22d7f38.png,labeled,Accessory tools,Train,1
4155,4155,GastroVision,GastroVision\labeled-images\Accessory tools,63934a1b-9c87-4903-8db9-ef69de258e28.png,labeled,Accessory tools,Validation,1
4156,4156,GastroVision,GastroVision\labeled-images\Accessory tools,2c3887a0-88e6-43df-8fb6-61f34ecae93f.png,labeled,Accessory tools,Train,1
4157,4157,GastroVision,GastroVision\labeled-images\Accessory tools,9549094f-b61f-48f7-805c-54d083bcf3e0.png,labeled,Accessory tools,Train,1
4158,4158,GastroVision,GastroVision\labeled-images\Accessory tools,7078c9d1-8ae2-4145-8f49-11dcd6d3e6de.png,labeled,Accessory tools,Train,1
4159,4159,GastroVision,GastroVision\labeled-images\Accessory tools,ebe03e0d-6a32-413d-a3a5-a8bee3e332d0.png,labeled,Accessory tools,Train,1
4160,4160,GastroVision,GastroVision\labeled-images\Accessory tools,e0a7e8b9-03e6-4e8f-823e-ab5ead1a7076.png,labeled,Accessory tools,Train,1
4161,4161,GastroVision,GastroVision\labeled-images\Accessory tools,9e76ed3f-6536-4abc-832f-760a2d486756.png,labeled,Accessory tools,Train,1
4162,4162,GastroVision,GastroVision\labeled-images\Accessory tools,d8e52d74-2ca7-4c74-b647-4b7bdefa35c4.png,labeled,Accessory tools,Validation,1
4163,4163,GastroVision,GastroVision\labeled-images\Accessory tools,855b5ee0-616c-49cb-bc84-ac51ffeda46e.png,labeled,Accessory tools,Validation,1
4164,4164,GastroVision,GastroVision\labeled-images\Accessory tools,2f8bf6f0-5145-4615-b27c-d7de3a7e248d.png,labeled,Accessory tools,Train,1
4165,4165,GastroVision,GastroVision\labeled-images\Accessory tools,e69f38cd-fe1d-48e0-94bf-58912e44d9d7.png,labeled,Accessory tools,Train,1
4166,4166,GastroVision,GastroVision\labeled-images\Accessory tools,f90b7a28-103d-4284-8e6a-bf37cd8297ef.png,labeled,Accessory tools,Train,1
4167,4167,GastroVision,GastroVision\labeled-images\Accessory tools,38e7711a-879c-45e2-885b-5f920551bc00.png,labeled,Accessory tools,Train,1
4168,4168,GastroVision,GastroVision\labeled-images\Accessory tools,e7f900b6-8c79-4a56-b426-e0faa2ae6245.png,labeled,Accessory tools,Train,1
4169,4169,GastroVision,GastroVision\labeled-images\Accessory tools,0e78df78-52a7-4e71-835a-c407542258fb.png,labeled,Accessory tools,Train,1
4170,4170,GastroVision,GastroVision\labeled-images\Accessory tools,5cf79b6c-3a7a-4dbf-96b3-ae10cb680b38.png,labeled,Accessory tools,Train,1
4171,4171,GastroVision,GastroVision\labeled-images\Accessory tools,de98f602-9222-4760-a250-11ee373bd847.png,labeled,Accessory tools,Test,1
4172,4172,GastroVision,GastroVision\labeled-images\Accessory tools,7e4adcfe-59ee-4edf-8212-a4e6f6940387.png,labeled,Accessory tools,Validation,1
4173,4173,GastroVision,GastroVision\labeled-images\Accessory tools,1174c390-8bd6-419c-9f70-312f991559ff.png,labeled,Accessory tools,Test,1
4174,4174,GastroVision,GastroVision\labeled-images\Accessory tools,1198157e-217f-42d8-87ce-7e1b5a6fc2af.png,labeled,Accessory tools,Train,1
4175,4175,GastroVision,GastroVision\labeled-images\Accessory tools,a1a21eb6-830e-4038-a214-eb29f3a52083.png,labeled,Accessory tools,Train,1
4176,4176,GastroVision,GastroVision\labeled-images\Accessory tools,9825b8ac-c8da-4389-8af0-93e30f97f52d.png,labeled,Accessory tools,Test,1
4177,4177,GastroVision,GastroVision\labeled-images\Accessory tools,4475bb26-67a7-4fb3-b32b-1607daec8a27.png,labeled,Accessory tools,Train,1
4178,4178,GastroVision,GastroVision\labeled-images\Accessory tools,81fe3e31-1dca-4106-be87-fe5d72171761.png,labeled,Accessory tools,Train,1
4179,4179,GastroVision,GastroVision\labeled-images\Accessory tools,e3039f59-d9d6-48bf-8f95-38bb722d4054.png,labeled,Accessory tools,Test,1
4180,4180,GastroVision,GastroVision\labeled-images\Accessory tools,f3de0bb9-12af-467a-9695-47a454e95752.png,labeled,Accessory tools,Train,1
4181,4181,GastroVision,GastroVision\labeled-images\Accessory tools,7ca093d5-1720-41a6-8bac-d11a77d767b9.png,labeled,Accessory tools,Train,1
4182,4182,GastroVision,GastroVision\labeled-images\Accessory tools,aa82f445-ce43-483f-a5f2-dbe4a853d61d.png,labeled,Accessory tools,Test,1
4183,4183,GastroVision,GastroVision\labeled-images\Accessory tools,9b429c14-1f90-46e7-a315-5a0141377725.png,labeled,Accessory tools,Validation,1
4184,4184,GastroVision,GastroVision\labeled-images\Accessory tools,db9d3799-e6d0-42c2-a0e5-7beb4d404055.png,labeled,Accessory tools,Train,1
4185,4185,GastroVision,GastroVision\labeled-images\Accessory tools,ce5ac1ae-89be-4cb7-bd42-7e5cd348c209.png,labeled,Accessory tools,Test,1
4186,4186,GastroVision,GastroVision\labeled-images\Accessory tools,66552876-708e-4d26-bd66-191dcde6651b.png,labeled,Accessory tools,Validation,1
4187,4187,GastroVision,GastroVision\labeled-images\Accessory tools,103fad9b-9546-42d1-90dc-0ceb5ef07450.png,labeled,Accessory tools,Train,1
4188,4188,GastroVision,GastroVision\labeled-images\Accessory tools,8954bc0e-54bc-4f20-bc70-9968a08d3b7c.png,labeled,Accessory tools,Test,1
4189,4189,GastroVision,GastroVision\labeled-images\Accessory tools,a0ea95c8-e174-41dc-b500-54eba649dc72.png,labeled,Accessory tools,Train,1
4190,4190,GastroVision,GastroVision\labeled-images\Accessory tools,f921ee73-4967-43f3-beb4-5cbd12a7650a.png,labeled,Accessory tools,Test,1
4191,4191,GastroVision,GastroVision\labeled-images\Accessory tools,35e91deb-5cb0-4a71-bf65-5aa08d1da337.png,labeled,Accessory tools,Train,1
4192,4192,GastroVision,GastroVision\labeled-images\Accessory tools,5a6f0044-478e-4197-8b14-645fe4310109.png,labeled,Accessory tools,Train,1
4193,4193,GastroVision,GastroVision\labeled-images\Accessory tools,8bb3dc39-674d-43fd-8cd0-fb22a5009597.png,labeled,Accessory tools,Train,1
4194,4194,GastroVision,GastroVision\labeled-images\Accessory tools,8fe81742-dc2d-4298-81df-da8281014a7a.png,labeled,Accessory tools,Train,1
4195,4195,GastroVision,GastroVision\labeled-images\Accessory tools,9c2bb7c8-8fdd-4593-a863-7c55fc9dee3a.png,labeled,Accessory tools,Train,1
4196,4196,GastroVision,GastroVision\labeled-images\Accessory tools,d8b202ea-2665-42e6-80a8-a06e6e5b5142.png,labeled,Accessory tools,Train,1
4197,4197,GastroVision,GastroVision\labeled-images\Accessory tools,899752aa-9d51-439e-a741-a8cfa12c0452.png,labeled,Accessory tools,Train,1
4198,4198,GastroVision,GastroVision\labeled-images\Accessory tools,6c3b75a8-a87e-4257-a93d-f590ef408b23.png,labeled,Accessory tools,Test,1
4199,4199,GastroVision,GastroVision\labeled-images\Accessory tools,b49d5975-533f-44da-b547-3b733b3511a7.png,labeled,Accessory tools,Validation,1
4200,4200,GastroVision,GastroVision\labeled-images\Accessory tools,9407d8b1-fcf7-42c9-9baf-9c938efb774b.png,labeled,Accessory tools,Train,1
4201,4201,GastroVision,GastroVision\labeled-images\Accessory tools,f90d7893-fe29-4987-a810-caf598533945.png,labeled,Accessory tools,Train,1
4202,4202,GastroVision,GastroVision\labeled-images\Accessory tools,ff9249d6-4c45-4420-a433-d031f87ff3f2.png,labeled,Accessory tools,Train,1
4203,4203,GastroVision,GastroVision\labeled-images\Accessory tools,d91e65d9-ac8c-4f3c-941d-8b30aba162bd.png,labeled,Accessory tools,Validation,1
4204,4204,GastroVision,GastroVision\labeled-images\Accessory tools,e0951e38-f064-470d-a3f4-34331b8ea232.png,labeled,Accessory tools,Train,1
4205,4205,GastroVision,GastroVision\labeled-images\Accessory tools,01788cb9-7311-419b-8cd2-0ff9a0f72c72.png,labeled,Accessory tools,Train,1
4206,4206,GastroVision,GastroVision\labeled-images\Accessory tools,a7c68690-4752-43fa-8a99-9a2efb7af70e.png,labeled,Accessory tools,Train,1
4207,4207,GastroVision,GastroVision\labeled-images\Accessory tools,a7517a17-c552-4dad-bab2-a9a6bf464054.png,labeled,Accessory tools,Train,1
