,index,db,loc,filename,type,label,set_type,GT
3960,12049,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,19fe1d32-3503-4872-8852-090310b2c06f.png,labeled,bbps-2-3,Validation,1
3961,12050,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1a26582d-95f8-48d9-a2b7-c98a82e41424.png,labeled,bbps-2-3,Train,1
3962,12051,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1a4d27c2-6601-46a4-97e6-a8e9358f8110.png,labeled,bbps-2-3,Train,1
3963,12052,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1a7ffd5c-1a9c-41fb-a8ed-915ab110f7be.png,labeled,bbps-2-3,Validation,1
3964,12053,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1afdbb15-e6c2-4489-83ae-150dfba6cd76.png,labeled,bbps-2-3,Validation,1
3965,12054,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1b431584-bf5e-49dc-a004-9e05b3a0f06c.png,labeled,bbps-2-3,Validation,1
3966,12055,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1bcd6c94-3cdc-41c5-b363-77d767033c46.png,labeled,bbps-2-3,Validation,1
3967,12056,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1bd4764b-0d48-4df2-bafb-bc4d199f86fa.png,labeled,bbps-2-3,Train,1
3968,12057,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1c4a1b0d-8605-4867-8836-1da68de310e4.png,labeled,bbps-2-3,Train,1
3969,12058,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1c6c8fb5-8723-4bc9-87cb-b1e7c3c21f90.png,labeled,bbps-2-3,Train,1
3970,12059,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1ca5a7d5-9828-4735-b7ef-4c345e5f3fa5.png,labeled,bbps-2-3,Train,1
3971,12060,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1cd094fe-04c6-47aa-a863-afc5f160a54b.png,labeled,bbps-2-3,Validation,1
3972,12061,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1ce81dc5-0056-47d8-b072-6bc275f86053.png,labeled,bbps-2-3,Validation,1
3973,12062,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1dadfa69-dba3-469f-bcd7-b02e5bc3e59b.png,labeled,bbps-2-3,Train,1
3974,12063,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1e684368-a77f-489f-99ca-9710ff8ecffd.png,labeled,bbps-2-3,Train,1
3975,12064,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1e942da6-fd5c-49df-9b77-cdc119bc1cf9.png,labeled,bbps-2-3,Validation,1
3976,12065,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1ebbe5a9-b30a-4dcb-ba0b-e189f01fb8a3.png,labeled,bbps-2-3,Validation,1
3977,12066,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1eceba6b-cf81-4b80-a48e-8f627d207516.png,labeled,bbps-2-3,Validation,1
3978,12067,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1f3b06da-1afb-4ac7-80b6-0dfb6f8eba2f.png,labeled,bbps-2-3,Train,1
3979,12068,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1f66372f-eaac-4b8b-891f-ceaeeb273098.png,labeled,bbps-2-3,Validation,1
3980,12069,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1f89b80f-b827-4e92-bc7e-23f7febd0e2d.png,labeled,bbps-2-3,Validation,1
3981,12070,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1f8af1c1-8f3a-4d94-9782-1d5fa4d0cc8c.png,labeled,bbps-2-3,Validation,1
3982,12071,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1fce3355-9bd9-4226-8e13-08a46d019f21.png,labeled,bbps-2-3,Validation,1
3983,12072,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1fd449ed-bf9e-48c0-a499-c3042c0223c0.png,labeled,bbps-2-3,Train,1
3984,12073,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1fd9ce48-bfff-4a79-916c-5ff12fcdbf1f.png,labeled,bbps-2-3,Validation,1
3985,12074,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1fe3dc72-efab-4d6b-abf7-f6e4ab9dce56.png,labeled,bbps-2-3,Validation,1
3986,12075,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,1ffc556c-69f7-422f-9140-1c9a86da997b.png,labeled,bbps-2-3,Validation,1
3987,12076,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,20068f1d-1f51-49b8-8ae2-5eace1428653.png,labeled,bbps-2-3,Train,1
3988,12077,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2051b213-46e8-4d97-82ea-5fd85e9ad0ca.png,labeled,bbps-2-3,Train,1
3989,12078,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,207289df-3058-48d9-a9ab-99026c231ae0.png,labeled,bbps-2-3,Train,1
3990,12079,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2091c3be-7e1f-4d15-9b95-355bd5e75578.png,labeled,bbps-2-3,Validation,1
3991,12080,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,20a1a12b-7813-43aa-96c6-39123641c4aa.png,labeled,bbps-2-3,Validation,1
3992,12081,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,20b963f9-56eb-429f-9fb2-3af204ec4a50.png,labeled,bbps-2-3,Validation,1
3993,12082,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2101f91d-dcb4-4dd4-a119-ac2e468759ee.png,labeled,bbps-2-3,Train,1
3994,12083,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,213a5c69-7921-4a48-b780-a95f376a5c21.png,labeled,bbps-2-3,Validation,1
3995,12084,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,21ab075e-3ac3-4e8f-a455-6ca78dc5a248.png,labeled,bbps-2-3,Validation,1
3996,12085,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,220dceac-1511-4140-a2de-c065f1d726e1.png,labeled,bbps-2-3,Validation,1
3997,12086,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2214148e-b67b-4a8a-baee-ced6c4700030.png,labeled,bbps-2-3,Validation,1
3998,12087,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,22322d05-fc9d-49b3-86eb-7dc8e75fcb64.png,labeled,bbps-2-3,Train,1
3999,12088,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,225fd79e-aef2-4d70-bb98-a01ec8b6708d.png,labeled,bbps-2-3,Train,1
4000,12089,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,22e8fe25-5151-4167-b2bb-e175c0a11c2a.png,labeled,bbps-2-3,Validation,1
4001,12090,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2340542d-0c66-4df2-bbac-5b1e30c38329.png,labeled,bbps-2-3,Validation,1
4002,12091,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2447ec47-94b6-4627-aa99-f496d7d0b702.png,labeled,bbps-2-3,Train,1
4003,12092,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,246d7a74-60ff-4e3b-97b1-9fe55c39e2c6.png,labeled,bbps-2-3,Validation,1
4004,12093,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,24831e19-d5bb-4359-9595-4dab56505a03.png,labeled,bbps-2-3,Validation,1
4005,12094,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,24bf3a14-e044-4a69-8f60-220361da60f8.png,labeled,bbps-2-3,Validation,1
4006,12095,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,24c44598-c88f-4c74-b1d8-c321a1925688.png,labeled,bbps-2-3,Validation,1
4007,12096,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,24f57752-4c73-4350-a537-a3d4b8824dda.png,labeled,bbps-2-3,Train,1
4008,12097,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,251ee7fc-309d-4a83-bef4-7e29f2909587.png,labeled,bbps-2-3,Train,1
4009,12098,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,253c5e13-20b5-47fc-89c9-e4d6ea9fafbd.png,labeled,bbps-2-3,Train,1
4010,12099,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,253c91df-dffe-4732-bc40-5ee5c881a215.png,labeled,bbps-2-3,Train,1
4011,12100,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2555039f-f738-4b7b-9fd4-6dd3596deb64.png,labeled,bbps-2-3,Train,1
4012,12101,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,256a90e4-338b-4230-9763-a67083a0f9b7.png,labeled,bbps-2-3,Validation,1
4013,12102,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,256bfdf4-fb0e-4ee6-986a-02672a46a4db.png,labeled,bbps-2-3,Validation,1
4014,12103,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,257c25a4-ddd0-4296-b402-492bbde7c3d0.png,labeled,bbps-2-3,Validation,1
4015,12104,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2597adf0-c65c-42b5-9b46-fe7eb6b272c2.png,labeled,bbps-2-3,Train,1
4016,12105,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,259ed483-adda-442c-9b60-65fea6d56662.png,labeled,bbps-2-3,Train,1
4017,12106,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,25cb7a69-b50e-4dee-8c73-cc2a992e3a15.png,labeled,bbps-2-3,Validation,1
4018,12107,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,25ed5111-26c0-4157-9bb7-99170f4731aa.png,labeled,bbps-2-3,Validation,1
4019,12108,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2627fab3-2ae8-4608-afe0-904fc5b95bd0.png,labeled,bbps-2-3,Train,1
4020,12109,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2686dd60-03d9-44a7-87e9-83c5d0ac25a8.png,labeled,bbps-2-3,Validation,1
4021,12110,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,269955e1-d1d3-4cb6-befb-d28e4050d915.png,labeled,bbps-2-3,Train,1
4022,12111,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,26c001d4-3457-463c-99ea-b589697b4aa4.png,labeled,bbps-2-3,Validation,1
4023,12112,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,26cc3b58-72d3-472a-a731-488852e3e42d.png,labeled,bbps-2-3,Validation,1
4024,12113,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,271e500f-2e54-4471-bcf2-dc42291726e4.png,labeled,bbps-2-3,Validation,1
4025,12114,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,27376f04-dfc2-4d61-a784-97b94e6218e3.png,labeled,bbps-2-3,Train,1
4026,12115,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,275d5c2b-079b-430e-b122-0ff4aebb536e.png,labeled,bbps-2-3,Validation,1
4027,12116,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,276b24cc-ea82-407c-b1ad-8feb0fe491be.png,labeled,bbps-2-3,Train,1
4028,12117,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,27b533bd-b6d2-4737-92bc-684cee7eec91.png,labeled,bbps-2-3,Validation,1
4029,12118,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2817ba02-e69c-4847-80e9-bfe5b99dfac5.png,labeled,bbps-2-3,Validation,1
4030,12119,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,29063d97-63a2-44d4-aeed-feb7c9aa73c4.png,labeled,bbps-2-3,Train,1
4031,12120,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2961e5b0-66f8-4022-a5bd-9b3637b22ece.png,labeled,bbps-2-3,Train,1
4032,12121,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,296b8d8d-bca1-4777-a2f4-5ab43408175c.png,labeled,bbps-2-3,Validation,1
4033,12122,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2a001eb9-92df-4e2d-a6bd-c5cc5d47b071.png,labeled,bbps-2-3,Validation,1
4034,12123,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2a0aad11-42ac-449f-85bf-d61efda0cfcd.png,labeled,bbps-2-3,Train,1
4035,12124,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2a1efd7d-887c-4b4f-b02b-98c8e57bc643.png,labeled,bbps-2-3,Validation,1
4036,12125,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2a24e321-e5ee-4897-af41-de8f448931d4.png,labeled,bbps-2-3,Train,1
4037,12126,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2b061cd7-53ab-46ac-89b5-cba3a8e91091.png,labeled,bbps-2-3,Validation,1
4038,12127,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2b0b3297-fbe6-4912-accc-344515c30fe3.png,labeled,bbps-2-3,Train,1
4039,12128,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2ba3c33b-be39-4b02-ba1d-657706761110.png,labeled,bbps-2-3,Validation,1
4040,12129,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2c06c7f0-27d1-40d4-b49d-093479e32f18.png,labeled,bbps-2-3,Train,1
4041,12130,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2c0fe6f2-731a-4926-a3fa-6a445e09cb4c.png,labeled,bbps-2-3,Validation,1
4042,12131,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2c2bb789-7c4f-4bf0-b3b3-ebf5108ae774.png,labeled,bbps-2-3,Validation,1
4043,12132,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2c8ba4fa-ae19-4bc4-a4de-b0f16d490dea.png,labeled,bbps-2-3,Validation,1
4044,12133,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2cb4d84f-56f5-467e-92b1-b4f666e8df89.png,labeled,bbps-2-3,Validation,1
4045,12134,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2cb71cbf-ce4e-4cf3-80dd-cd239bbcb240.png,labeled,bbps-2-3,Validation,1
4046,12135,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2d67c4f9-5a14-4239-8c10-dac29c798ab6.png,labeled,bbps-2-3,Validation,1
4047,12136,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2da36cdc-ad19-4bfa-b02a-97f27d8977ea.png,labeled,bbps-2-3,Train,1
4048,12137,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2df8c7ee-b5d8-4769-a7d2-d80f789e0fdc.png,labeled,bbps-2-3,Train,1
4049,12138,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2e08395d-2c8b-4d96-bebc-6d4b5b9cbfae.png,labeled,bbps-2-3,Train,1
4050,12139,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2e4664a7-75f5-42ea-b8ef-9befeda14822.png,labeled,bbps-2-3,Train,1
4051,12140,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2e69b8e8-4d03-455e-8965-b1dbe16766ac.png,labeled,bbps-2-3,Train,1
4052,12141,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2e768b6c-9239-40f5-a4f1-e2e958274c53.png,labeled,bbps-2-3,Train,1
4053,12142,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2e793f3f-5241-41b8-b950-e2046c8cbf9a.png,labeled,bbps-2-3,Train,1
4054,12143,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2e9d8b79-bb64-4131-9b62-8acdbb00a9f2.png,labeled,bbps-2-3,Validation,1
4055,12144,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2ec933b1-fe8e-4401-8110-9093dc9c00da.png,labeled,bbps-2-3,Train,1
4056,12145,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2ef766ba-f5e3-4fdb-b671-b4ebd4b2facf.png,labeled,bbps-2-3,Train,1
4057,12146,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2f11c08d-5188-4d76-9486-f03b5163f6d0.png,labeled,bbps-2-3,Train,1
4058,12147,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,2ffa1b4c-498e-43f9-820e-e3aeabe79240.png,labeled,bbps-2-3,Validation,1
4059,12148,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,30700b9a-c056-4690-a6d8-3f9edc6ba113.png,labeled,bbps-2-3,Validation,1
4060,12149,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,31030738-1834-4dea-921f-530fb678078e.png,labeled,bbps-2-3,Train,1
4061,12150,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,310c03fe-12a4-4461-8fa8-3f488d34e9d5.png,labeled,bbps-2-3,Train,1
4062,12151,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,313c5939-e6dc-4f92-b0cd-ffc68642d118.png,labeled,bbps-2-3,Train,1
4063,12152,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,315623e6-986e-4485-95df-07c4df5a40c7.png,labeled,bbps-2-3,Train,1
4064,12153,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,318211b3-8afb-4025-b067-436d2934fc1f.png,labeled,bbps-2-3,Validation,1
4065,12154,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,318b9b4d-1d81-4afe-9e64-dbd6b0635bad.png,labeled,bbps-2-3,Train,1
4066,12155,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,3191888b-ff85-4976-9dca-9262928e057c.png,labeled,bbps-2-3,Train,1
4067,12156,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,31abc81b-6fd9-4f3e-8749-d6e01fdfdd2a.png,labeled,bbps-2-3,Train,1
4068,12157,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,31bb4e46-49d1-49ad-a6fb-9f223f372ec0.png,labeled,bbps-2-3,Train,1
4069,12158,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,31d028a1-0f9d-4669-8ef9-78cb772c1e23.png,labeled,bbps-2-3,Validation,1
4070,12159,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,31dce059-2dae-43a4-97b8-40e90a5da701.png,labeled,bbps-2-3,Train,1
4071,12160,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,31fef14d-70bb-4566-99e2-6e6f7692765a.png,labeled,bbps-2-3,Train,1
4072,12161,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,326ddc1d-033c-4a17-8130-df5076b72088.png,labeled,bbps-2-3,Train,1
4073,12162,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,33220df2-201e-45ad-b59a-51626323f429.png,labeled,bbps-2-3,Train,1
4074,12163,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,3354de44-a7aa-4f98-bfe9-dfcad6b8b803.png,labeled,bbps-2-3,Validation,1
4075,12164,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,342214cb-edfd-43f3-a52e-646cfc7731ae.png,labeled,bbps-2-3,Train,1
4076,12165,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,351b8455-95f9-4bd8-af69-907fcc7635fa.png,labeled,bbps-2-3,Validation,1
4077,12166,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,3552380b-bfba-4c63-a630-43c06d6074a7.png,labeled,bbps-2-3,Validation,1
4078,12167,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,35dc239c-c73d-44a5-a7b4-00d6ec48c6d2.png,labeled,bbps-2-3,Validation,1
4079,12168,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,3618075c-489a-4d23-8ca8-18344bdfdab1.png,labeled,bbps-2-3,Train,1
4080,12169,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,3660982e-45ae-4316-8d1c-0a393e0938ac.png,labeled,bbps-2-3,Train,1
4081,12170,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,3699571e-4c2b-4e2b-9525-7b57c9bd16c0.png,labeled,bbps-2-3,Train,1
4082,12171,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,377368c7-bf4a-4316-a5a1-ebfc76ad2d4c.png,labeled,bbps-2-3,Train,1
4083,12172,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,379030d0-cf2b-4aad-9fc5-9ef7dbe2d7c2.png,labeled,bbps-2-3,Validation,1
4084,12173,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,37b920cf-f23c-4a4b-98ae-e41701b2aa9a.png,labeled,bbps-2-3,Train,1
4085,12174,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,37c20bc5-2642-4c0d-8292-924f975cf8a3.png,labeled,bbps-2-3,Train,1
4086,12175,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,37d4f22e-1c37-4986-8b55-b0980e781ab4.png,labeled,bbps-2-3,Train,1
4087,12176,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,37dc234d-9325-42be-9670-310650b4c98e.png,labeled,bbps-2-3,Train,1
4088,12177,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,380ae8d7-0488-43d4-8f42-4cde6e30d657.png,labeled,bbps-2-3,Train,1
4089,12178,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,3876b92b-5316-442c-9106-3f3a968c0879.png,labeled,bbps-2-3,Validation,1
4090,12179,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,38a0ff90-2200-4950-bf4a-e770bca62f11.png,labeled,bbps-2-3,Train,1
4091,12180,hyper-kvasir,hyper-kvasir\labeled-images\lower-gi-tract\quality-of-mucosal-views\bbps-2-3,38c091e6-e845-4476-8498-0239a14f35bb.png,labeled,bbps-2-3,Validation,1
